218,85,At,0.0, , 8.0981,1.5 s 3 , α : 99.90 %  β- : 0.10 % ,2881 12,-259 12,-1281 12,4368 13,-5.12E+3 3,-7921 21,-3632 12,-8297 13,7729.13 5,3.62 5,703 9,5074 13,,,
217,84,Po,0.0,(9/2+), 5.8835,1.53 s 5 , α   ,1489 8,-2846 19,-3868 19,3970 7,-6.4E+3 3,-8.88E+3 20,-4444 7,-9003 9,7741.36 3,0.33 3,814 5,7279 13,254.2 3,,
216,83,Bi,0.0,"(6-,7-)", 5.8739,2.25 m 5 , β- ≤ 100.00 % ,4092 11,-1.61E+3 20,-2.63E+3 20,3827 13,-8.8E+3 3,-1.13E+4 3,-1656 11,-5799 11,7743.50 5,-2.81 5,694 12,5.76E+3 5,,,
215,82,Pb,0.0, , 4.3422,147 s 12 , β- : 100.00 % ,2.71E+3 5,-5.6E+3 3,-6.6E+3 3,3.55E+3 5,-1.19E+4 4,-1.41E+4 4,-2.53E+3 5,-6.57E+3 5,7752.74 24,-7.66 24,7.3E+2 11,9.41E+3 20,,,
214,81,Tl,0.0, , 6.4650,> 300 ns, β- : 100.00 %  β-n   ,6.65E+3 20,-4.7E+3 4,-5.7E+3 4,3.39E+3 20,,,1.60E+3 20,-2.13E+3 20,7745.0 10,-5.7 10,5.6E+2 19,8.5E+3 4,,,
213,80,Hg,0.0, , 7.6660,> 300 ns, β- : 100.00 %  β-n   ,5.9E+3 3,,,3.2E+3 4,,,1.1E+3 4,-2.4E+3 3,7741.0 10,-2.1 10,8.E+2 3,,,,
227,93,Np,0.0, , 32.5620,0.51 s 6 , α : 100.00 % ,-4.21E+3 12,3.52E+3 7,2.49E+3 7,8.29E+3 11,5.73E+3 7,-7.6E+2 7,,,7607.4 3,12.5 3,6.6E+2 6,2.06E+3 7,,,
226,92,U,0.0,0+, 27.3288,268 ms 9 , α : 100.00 % ,-5.45E+3 9,1296 17,274 17,8122 17,4131 14,-2270 14,-1.233E+4 7,-2.069E+4 20,7631.92 6,12.00 6,884 12,4.30E+3 7,81.3 6,81.3 6,
225,91,Pa,0.0, , 24.3407,1.7 s 2 , α : 100.00 % ,-3.04E+3 7,2.03E+3 7,1.01E+3 7,7.59E+3 7,2.70E+3 7,-3.18E+3 7,-9.45E+3 7,-1.764E+4 10,7646.7 3,12.1 3,6.1E+2 5,2.94E+3 7,,,
224,90,Th,0.0,0+, 19.9937,1.04 s 2 , α : 100.00 % ,-3869 13,-240 11,-1262 11,7463 14,1168 10,-4529 10,-1.040E+4 7,-1.830E+4 7,7667.72 5,11.37 5,854 9,5121 12,98.1 3,98.1 3,305.3 5
223,89,Ac,0.0,(5/2-), 17.8258,2.10 m 5 , α : 99.00 %  ε : 1.00 % ,-1560 12,593 7,-429 7,6867 9,-557 7,-5841 10,-7449 14,-15257 11,7679.14 3,10.93 3,602 6,3783 8,12.5 2,,
222,88,Ra,0.0,0+, 14.3201,38.0 s 5 , α : 100.00 % 14C : 3.0E-8 % ,-2301 7,-2058 9,-3080 9,6715 6,-2052 5,-7440 7,-8.27E+3 5,-15566 8,7696.692 20,9.697 20,778 4,6246 7,111.12 2,111.12 2,317.29 5
221,87,Fr,0.0,5/2-, 13.2772,286.1 s 10 , α : 100.00 %  β- < 0.10 % ,313 6,-1194 7,-2216 7,6276 6,-3505 15,-8387 15,-5064 10,-12260 10,7703.256 22,9.973 22,653 5,4624 5,26.00 4,,
220,86,Rn,0.0,0+, 10.6120,55.6 s 1 , α : 100.00 % ,-870 4,-3764 14,-4786 14,6288.6 23,-4651 18,-9358 16,-6077 7,-12590 5,7717.254 8,8.148 8,1038 3,7073 3,240.986 6,240.986 6,663.03 10
219,85,At,0.0,(9/2-), 10.3960,56 s 3 , α : 93.60 %  β- : 6.40 % ,1567 3,-2285 16,-3307 16,5773 12,-5.89E+3 20,-1.011E+4 3,-2893 4,-9405 5,7720.196 15,7.705 15,841 9,5250 4,58.9 2,,
218,84,Po,0.0,0+, 8.3569,3.098 m 12 , α : 99.98 %  β- : 0.02 % ,259 12,-4.86E+3 3,-5.88E+3 3,5598 7,-7.1E+3 3,-1.12E+4 3,-4109 5,-10042 4,7731.528 9,4.206 9,926 9,7662 18,509.70 10,509.70 10,
217,83,Bi,0.0,(9/2-), 8.7299,98.5 s 8 , β- : 100.00 % ,2846 19,-3.5E+3 3,-4.5E+3 3,5215 21,-9.6E+3 4,-1.33E+4 3,-1124 18,-6871 18,7731.85 8,1.84 8,815 19,6.04E+3 20,744 1,,
216,82,Pb,0.0,0+, 7.4800,> 300 ns, β- : 100.00 % ,1.61E+3 20,-7.2E+3 4,-8.3E+3 4,4.93E+3 20,-1.24E+4 4,-1.60E+4 4,-2.22E+3 20,-7.46E+3 20,7740.0 10,-3.0 10,9.1E+2 19,9.7E+3 4,887 1,887 1,
215,81,Tl,0.0, , 9.9110,> 300 ns, β- : 100.00 %  β-n ?  ,5.6E+3 3,-6.3E+3 5,-7.3E+3 5,4.6E+3 4,,,2.0E+3 3,-3.0E+3 3,7730.0 10,0 AP,5.6E+2 22,8.6E+3 5,,,
230,95,Am,0.0, , 0000,≈ 17 s, ε : 100.00 % ,,6.00E+3 13,4.98E+3 13,7.29E+3 16,7.70E+3 14,1.86E+3 16,,,7562.0 10,9.7 10,5.4E+2 20,1.75E+3 14,,,
229,94,Pu,0.0,(3/2+), 37.3955,67 s +41-19 , α : 50.00 %  ε : 50.00 %  SF < 7.00 % ,-4.75E+3 10,3.62E+3 10,2.59E+3 10,6.76E+3 6,6.19E+3 5,8.8E+2 5,,,7586.88 22,11.35 22,8.8E+2 4,3.49E+3 7,,,
228,93,Np,0.0, , 33.5956,61.4 s 14 , ε : 60.00 %  α : 40.00 % ,-2.49E+3 6,4.37E+3 5,3.35E+3 5,7.04E+3 9,4.67E+3 5,-5.2E+2 5,-1.124E+4 11,,7604.85 22,11.00 22,4.2E+2 7,2.74E+3 5,,,
227,92,U,0.0,(3/2+), 29.0454,1.1 m 1 , α : 100.00 % ,-3.52E+3 7,2214 12,1192 12,6355 16,3241 10,-1441 11,-1.180E+4 9,-1.868E+4 7,7626.29 4,12.46 4,770 12,4277 15,,,
226,91,Pa,0.0, , 26.0332,1.8 m 2 , α : 74.00 %  ε : 26.00 % ,-1296 17,2836 12,1814 12,6.38E+3 7,1724 12,-2893 12,-9418 16,-1.583E+4 3,7641.11 5,11.49 5,4.5E+2 4,3566 12,,,
225,90,Th,0.0,(3/2+), 22.3101,8.75 m 4 , α ≈ 90.00 %  ε ≈ 10.00 % ,-2.03E+3 7,673 7,-349 7,5755 11,317 6,-3805 5,-9623 9,-1.615E+4 7,7659.222 23,12.500 23,715 7,5213 6,68.4,,
224,89,Ac,0.0,0-, 20.2341,2.78 h 17 , ε : 90.90 %  α : 9.10 %  β- ?  ,240 11,1408 4,386 4,5663 8,-1514 12,-5437 4,-7223 10,-13112 13,7670.143 18,11.473 18,503 5,4288 4,17.60 15,,
223,88,Ra,0.0,3/2+, 17.2333,11.43 d 5 , α : 100.00 % 14C : 8.9E-8 % ,-593 7,-1149.1 8,-2171.1 8,5158 5,-3156 8,-6427.9 24,-7459 6,-1.343E+4 5,7685.309 9,11.482 9,660 3,6434 8,29.858 8,,
222,87,Fr,0.0,2-, 16.3781,14.2 m 3 , β- : 100.00 % ,2058 9,0 AP,-1016 8,4971 9,-4575 18,-7694 16,-4657 9,-10035 11,7690.95 3,11.59 3,548 6,5382 9,40 22,,
221,86,Rn,0.0,7/2+, 14.4714,25 m 2 , β- : 78.00 %  α : 22.00 % ,1194 7,-2311 15,-3333 15,4212 6,-5302 20,-8081 19,-5082 7,-10289 9,7701.39 3,12.18 3,979 4,7193 15,30 10,,
220,85,At,0.0,3, 14.3757,3.71 m 4 , β- : 92.00 %  α : 8.00 % ,3764 14,-888 23,-1910 23,4092 14,-6.4E+3 3,-9.20E+3 20,-2525 14,-6984 14,7703.70 6,11.27 6,786 12,5595 21,,,
219,84,Po,0.0,(9/2+), 12.6813,620 s 59T , β- : 71.80 %  α : 28.20 % ,2285 16,-3.60E+3 20,-4.62E+3 20,3747 16,-7.6E+3 4,-1.01E+4 3,-3488 20,-7856 17,7713.33 7,8.33 7,871 14,7.82E+3 3,,,
218,83,Bi,0.0, , 13.2160,33 s 1 , β- : 100.00 % ,4.86E+3 3,-2.2E+3 3,-3.3E+3 3,3.59E+3 3,-1.00E+4 4,-1.24E+4 4,-7.4E+2 3,-4.71E+3 3,7712.83 12,5.69 12,6.6E+2 11,6.3E+3 3,,,
217,82,Pb,0.0, , 12.2400,> 300 ns, β- : 100.00 % ,3.5E+3 3,-6.1E+3 5,-7.1E+3 5,3.3E+3 4,,-1.49E+4 5,-1.7E+3 3,-5.5E+3 3,7719.0 10,1.6 10,8.5E+2 22,9.8E+3 4,,,
216,81,Tl,0.0, , 14.7180,> 300 ns, β- : 100.00 %  β-n   ,7.2E+3 4,-5.1E+3 5,-6.2E+3 5,3.3E+3 4,,,2.3E+3 3,-1.2E+3 3,7710.0 10,2.7 10,5.E+2 3,8.8E+3 5,,,
215,80,Hg,0.0, , 16.2080,> 300 ns, β- : 100.00 %  β-n   ,6.3E+3 5,,,3.0E+3 6,,,1.7E+3 4,-1.7E+3 4,7705.0 20,5.1 20,7.E+2 4,,,,
231,95,Am, , , 42.4100, , ε : ? %  α ?  ,-4.9E+3 4,4.1E+3 3,3.1E+3 3,8.6E+3 3,6.8E+3 3,0 AP,,,7566.0 10,10.3 10,6.9E+2 23,1.8E+3 3,,,
230,94,Pu,0.0,0+, 36.9343,102 s 10 , α < 100.00 % ,-6.00E+3 13,1.70E+3 5,6.8E+2 5,8.53E+3 5,5319 15,-1565 16,-1.329E+4 9,,7590.99 6,10.71 6,9.2E+2 3,4.13E+3 9,,,
229,93,Np,0.0, , 33.7796,4.0 m 2 , α : 68.00 %  ε : 32.00 % ,-3.62E+3 10,2.57E+3 9,1.55E+3 9,7.89E+3 10,3.88E+3 9,-2.43E+3 9,-1.038E+4 9,-1.913E+4 13,7606.1 4,12.2 4,6.4E+2 7,2.73E+3 9,,,
228,92,U,0.0,0+, 29.2222,9.1 m 2 , α > 95.00 %  ε < 5.00 % ,-4.37E+3 5,299 15,-723 15,7895 17,2451 14,-3872 14,-1.141E+4 7,-1.970E+4 9,7627.47 6,12.67 6,906 12,4898 16,59 14,59 14,
225,89,Ac,0.0,(3/2-), 21.6373,10.0 d 1 , α : 100.00 % 14C : 4E-12 % ,-673 7,-356 5,-1378 5,6668 6,-2183 13,-7400 12,-6428 11,-13891 10,7665.690 21,14.205 21,634 4,4478 5,29.94 10,,
224,88,Ra,0.0,0+, 18.8259,3.6319 d 23 , α : 100.00 % 14C : 4.0E-9 % ,-1408 4,-2923 11,-3945 11,6478.7 23,-3619 10,-3619 10,-8853 8,-7071 7,-13938 5,7679.922 8,14.073 8,787.1 21,6845.5 21,84.372 3,84.372 3,290.352 21
224,88,Ra,0.0,0+, 18.8259,3.6319 d 23 , α : 100.00 % 14C : 4.0E-9 % ,-1408 4,-2923 11,-3945 11,6478.7 23,-3619 10,-3619 10,-8853 8,-7071 7,-13938 5,7679.922 8,14.073 8,787.1 21,6845.5 21,84.372 3,84.372 3,290.352 21
221,85,At,0.0, , 16.7827,2.3 m 2 , β- : 100.00 % ,2311 15,-2991 24,-4013 24,5664 20,-7.3E+3 3,-1.13E+4 3,-1901 14,-8189 14,7694.48 6,14.57 6,882 14,5770 23,,,
220,84,Po,0.0,0+, 15.2634,> 300 ns, β- : 100.00 % ,888 23,-5.6E+3 3,-6.6E+3 3,5489 24,-8.4E+3 4,-1.23E+4 4,-3204 18,-8977 21,7703.22 8,11.43 8,964 18,8.31E+3 20,,,
219,83,Bi,0.0, , 16.2830,22 s 7 , β- : 100.00 % ,3.60E+3 20,-4.0E+3 4,-5.0E+3 4,5.01E+3 20,,-1.42E+4 4,0 AP,-5.74E+3 20,7700.0 10,10.5 10,5.8E+2 19,6.5E+3 4,,,
218,82,Pb,0.0,0+, 15.4530,> 300 ns, β- : 100.00 % ,2.2E+3 3,-7.7E+3 5,-8.7E+3 5,4.9E+3 4,,,-1.3E+3 3,-6.6E+3 3,7706.0 10,5.5 10,8.E+2 3,1.01E+4 5,,,
217,81,Tl,0.0, , 18.3130,> 300 ns, β- : 100.00 %  β-n   ,6.1E+3 5,,,4.5E+3 5,,,2.8E+3 4,-2.2E+3 4,7695.0 20,7.6 20,7.E+2 4,8.8E+3 6,,,
216,80,Hg,0.0,0+, 19.8590,> 300 ns, β- : 100.00 %  β-n ?  ,5.1E+3 5,,,4.4E+3 6,,,1.9E+3 5,-2.7E+3 4,7690.0 20,8.8 20,,,,,
234,97,Bk,0.0, , 0000,1.4×102 s +14-5 , α ≥ 80.00 %  ε ≤ 20.00 % ,,6.73E+3 14,5.71E+3 14,7.5E+3 3,8.99E+3 21,2.90E+3 18,,,7519.0 10,7.2 10,6.E+2 3,1.13E+3 16,,,
233,96,Cm,0.0,(3/2+), 47.2940,23 s +13-6 , ε : 80.00 %  α : 20.00 % ,-5.57E+3 24,4.03E+3 12,3.01E+3 12,7.09E+3 21,7.24E+3 9,1.64E+3 7,,,7546.0 3,8.0 3,7.8E+2 13,3.3E+3 3,,,
232,95,Am,0.0, , 43.3400,79 s 2 , α ≈ 3.00 %  ε : @ 97.00 % ,-3.0E+3 4,5.0E+3 3,4.0E+3 3,7.1E+3 4,6.0E+3 3,4.E+2 3,-1.20E+4 4,,7564.0 10,9.2 10,5.8E+2 20,2.3E+3 3,,,
231,94,Pu,0.0,(3/2+), 38.3090,8.6 m 5 , ε : 90.00 %  α : 10.00 % ,-4.1E+3 3,2.68E+3 6,1.66E+3 6,6.70E+3 3,4503 23,-595 23,-1.269E+4 14,-1.998E+4 9,7587.12 10,10.42 10,660 20,4.22E+3 6,,,
230,93,Np,0.0, , 35.2362,4.6 m 3 , ε ≤ 97.00 %  α ≥ 3.00 % ,-1.70E+3 5,3.62E+3 5,2.60E+3 5,6.61E+3 10,3.06E+3 5,-1.95E+3 5,-1.023E+4 7,-1.699E+4 6,7601.78 22,11.33 22,5.3E+2 6,3.26E+3 5,,,
229,92,U,0.0,(3/2+), 31.2105,58 m 3 , ε ≈ 80.00 %  α ≈ 20.00 % ,-2.57E+3 9,1314 7,292 7,6083 15,1625 6,-2849 6,-1.046E+4 5,-1.749E+4 7,7620.72 3,13.11 3,792 9,5002 7,15 15,,
228,91,Pa,0.0,3+, 28.9235,22 h 1 , ε : 98.15 %  α : 1.85 % ,-299 15,2153 4,1131 4,5979 9,29 5,-4215 5,-8193 11,-14548 14,7632.207 19,13.402 19,559 5,4170 5,,,
227,90,Th,0.0,(1/2+), 25.8048,18.697 d 7 , α : 100.00 % ,-1026 7,-44.8 8,-1066.8 8,5464 5,-1372.9 24,-5152.0 24,-8300 12,-1.468E+4 7,7647.458 9,15.102 9,821 3,5793 3,9.30 3,,
226,89,Ac,0.0,(1), 24.3092,29.37 h 12 , β- : 83.00 %  ε : 17.00 %  α : 6.0E-3 % ,1112 5,641 3,-381 3,5399 6,-3211 7,-6800 12,-6072 6,-11827 11,7655.662 14,14.708 14,566 3,4973 4,5.1 13,,
225,88,Ra,0.0,1/2+, 21.9931,14.9 d 2 , β- : 100.00 % ,356 5,-1828 12,-2849 12,4904 3,-4541 11,-7741 10,-6312 5,-11975 8,7667.586 12,15.774 12,746.1 23,7044 11,25.41 2,,
224,87,Fr,0.0,1-, 21.7486,3.33 m 10 , β- : 100.00 % ,2923 11,-696 15,-1718 15,4705 11,-5962 25,-8968 18,-3556 11,-8714 12,7670.37 5,16.65 5,647 10,5930 14,,,
223,86,Rn,0.0,7/2, 20.3897,24.3 m 4 , β- : 100.00 % ,2007 8,-3038 16,-4060 16,4054 8,-6.69E+3 20,-9.39E+3 4,-4060 11,-9030 9,7678.17 4,17.69 4,981 7,7852 18,,,
222,85,At,0.0, , 20.9530,54 s 10 , β- : 100.00 % ,4581 16,-1.53E+3 4,-2.56E+3 4,3901 21,-7.8E+3 3,-1.04E+4 3,-1590 17,-5802 16,7677.39 7,17.78 7,848 15,6.11E+3 3,,,
221,84,Po,0.0, , 19.7737,112 s +58-28 , β- : 100.00 % ,2991 24,-4.3E+3 3,-5.3E+3 3,3.56E+3 3,,-1.12E+4 4,-2673 24,-6765 20,7684.48 9,15.18 9,9.0E+2 3,8.3E+3 3,,,
220,83,Bi,0.0, , 20.8190,> 300 ns, β- : 100.00 % ,5.6E+3 3,-2.8E+3 5,-3.9E+3 5,3.5E+3 4,,,0 AP,-3.7E+3 3,7682.0 10,12.4 10,4.2E+2 22,6.7E+3 5,,,
219,82,Pb,0.0, , 20.2790,> 300 ns, β- : 100.00 % ,4.0E+3 4,,,3.2E+3 5,,,-1.0E+3 4,-4.6E+3 4,7686.0 20,8.3 20,6.E+2 4,1.02E+4 6,,,
235,97,Bk, , , 52.7040, , α ?   ε : ? % ,,4.7E+3 4,3.6E+3 4,8.8E+3 4,8.1E+3 4,1.0E+3 4,,,7524.0 20,7.5 20,7.E+2 4,1.3E+3 4,,,
234,96,Cm,0.0,0+, 46.7246,51 s 12 , α ≈ 40.00 %  SF : @40.00 %  ε : @20.00 % ,-6.73E+3 14,2.26E+3 16,1.24E+3 16,8.64E+3 7,6375 19,-6.2E+2 5,-1.421E+4 23,,7550.68 7,7.60 7,9.8E+2 12,3.83E+3 10,,,
233,95,Am,0.0, , 43.2630,3.2 m 8 , α > 3.00 %  ε   ,-4.03E+3 12,3.21E+3 11,2.19E+3 11,8.1E+3 3,5.32E+3 11,-1.38E+3 14,-1.112E+4 23,-2.01E+4 3,7567,9.461,7.0E+2 16,2.39E+3 10,,,
232,94,Pu,0.0,0+, 38.3631,33.8 m 7 , ε : 90.00 %  α : 10.00 % ,-5.0E+3 3,1.00E+3 10,0 AP,8.02E+3 3,3754 18,-2732 18,-1.21E+4 3,-2.071E+4 13,7588.97 8,10.79 8,8.2E+2 3,4.55E+3 5,,,
231,93,Np,0.0,(5/2-), 35.6245,48.8 m 2 , ε : 98.00 %  α : 2.00 % ,-2.68E+3 6,1.82E+3 5,8.0E+2 5,7.68E+3 7,2.20E+3 5,-3.84E+3 5,-9.38E+3 5,-1.791E+4 7,7602.13 22,12.21 22,6.4E+2 4,3.28E+3 5,,,
230,92,U,0.0,0+, 31.6150,20.8 d, α : 100.00 %  SF < 1E-10 %  24Ne : 5E-12 % ,-3.62E+3 5,-559 5,-1581 5,7667 7,752 5,-5260 5,-1.024E+4 9,-1.812E+4 5,7620.922 20,13.104 20,893 5,5571 5,51.727 23,51.727 23,435.19 3
229,91,Pa,0.0,(5/2+), 29.8969,1.50 d 5 , ε : 99.52 %  α : 0.48 % ,-1314 7,311 4,-711 4,7098 5,-793 13,-6287 4,-7397 15,-15291 10,7629.874 14,14.929 14,652 3,4163 3,11.4 2,,
228,90,Th,0.0,0+, 26.7709,1.9125 y 9 , α : 100.00 % 20O : 1E-11 0 % ,-2153 4,-2124 3,-3146 3,7105.2 23,-2169 3,-7695.7 19,-8132 8,-15405 12,7645.080 8,15.629 8,924.3 21,6367.6 21,57.773 3,57.773 3,396.094 4
227,89,Ac,0.0,3/2-, 25.8495,21.772 y 3 , β- : 98.62 %  α : 1.38 % ,44.8 8,-1328.1 23,-2350.1 23,6531 3,-3833 6,-8960 7,-5419 5,-12603 5,7650.707 8,16.813 8,752.4 23,5107.2 23,27.369 11,,
226,88,Ra,0.0,0+, 23.6678,1600 y 7 , α : 100.00 % 14C : 3.2E-9 % ,-641 3,-3853 7,-4875 7,6397 3,-5079 11,-10155 11,-6041 5,-12709 5,7661.962 9,17.499 9,917.5 22,7442 12,67.67 1,67.67 1,321.54 6
225,87,Fr,0.0,3/2-, 23.8206,3.95 m 14 , β- : 100.00 % ,1828 12,-2714 16,-3736 16,5999 16,-6.6E+3 3,-1.118E+4 3,-3077 12,-9555 12,7662.94 5,19.18 5,814 11,5913 15,28.545 23,,
224,86,Rn,0.0,0+, 22.4450,107 m 3 , β- : 100.00 % ,696 15,-5266 24,-6288 24,6016 13,-7.46E+3 20,-1.192E+4 20,-4009 10,-10076 12,7670.75 4,19.15 4,1017 10,8272 17,,,
223,85,At,0.0, , 23.4280,50 s 7 , β- : 100.00 % ,3038 16,-3.65E+3 20,-4.67E+3 20,5596 21,-8.7E+3 4,-1.26E+4 3,-1016 14,-7186 15,7668.06 6,20.16 6,904 17,6.35E+3 4,,,
222,84,Po,0.0,0+, 22.4862,550 s 430 , β- : 100.00 % ,1.53E+3 4,-6.2E+3 3,-7.3E+3 3,5.36E+3 4,,,-2.37E+3 4,-8.03E+3 4,7674.00 18,17.64 18,9.6E+2 12,8.9E+3 3,,,
220,82,Pb,0.0,0+, 23.6690,> 300 ns, β- : 100.00 % ,2.9E+3 5,,,4.7E+3 6,,,-7.E+2 4,-5.7E+3 4,7672.0 20,12.3 20,,,,,
237,98,Cf,0.0,(3/2+), 57.9389,0.8 s 2 , SF : 70.00 %  α : 30.00 % ,,4.75E+3 24,3.73E+3 24,,8.69E+3 11,2.79E+3 9,,,7503.3 4,5.4 4,,2.9E+3 4,,,
236,97,Bk, , , 53.5420, ,  ,,5.7E+3 4,4.7E+3 4,7.2E+3 6,7.5E+3 4,1.6E+3 4,,,7523.0 20,6.4 20,6.E+2 4,1.8E+3 4,102 43,,
234,95,Am,0.0, , 44.4610,2.32 m 8 , ε : 100.00 %  α   ,-2.26E+3 16,4.11E+3 16,3.09E+3 16,6.87E+3 19,4.51E+3 16,-7.8E+2 17,-1.090E+4 17,-1.80E+4 3,7564.0 10,8.2 10,4.9E+2 17,2.88E+3 17,,,
233,94,Pu,0.0, , 40.0517,20.9 m 4 , ε : 99.88 %  α : 0.12 % ,-3.21E+3 11,2.10E+3 7,1.08E+3 7,6.38E+3 5,3.13E+3 5,-1.85E+3 5,-1.14E+4 3,-1.85E+4 3,7583.80 22,10.69 22,7.0E+2 4,4.60E+3 11,,,
231,92,U,0.0,(5/2-), 33.8060,4.2 d 1 , ε : 100.00 %  α ≈ 4.0E-3 % ,-1.82E+3 5,381.6 20,-640.4 20,5880 5,-9.9 25,-4345.5 25,-9.50E+3 5,-1.612E+4 9,7613.387 12,13.254 12,694 3,5657 4,40 40,,
230,91,Pa,0.0,(2-), 32.1736,17.4 d 5 , ε : 92.20 %  β- : 7.80 %  α : 3.2E-3 % ,559 5,1311 3,289 3,5795 4,-1665 16,-5805 12,-7108 7,-13191 15,7621.895 13,14.493 13,513 3,4701 4,28 1,,
229,90,Th,0.0,5/2+, 29.5855,7932 y 28 , α : 100.00 % ,-311 4,-1104 12,-2126 12,5257 3,-2976 16,-6644 3,-7409 5,-13388 8,7634.650 11,16.565 11,768.8 21,6598 3,0.0076 5,,
228,89,Ac,0.0,3+, 28.8947,6.15 h 2 , β- : 100.00 % ,2124 3,-45.5 6,-1067.5 6,5026.2 24,-4489 7,-8077 6,-4981 3,-10446 5,7639.196 9,17.795 9,625 6,5572.0 24,6.28 3,,
227,88,Ra,0.0,3/2+, 27.1777,42.2 m 5 , β- : 100.00 % ,1328.1 23,-2505 6,-3527 6,4561.4 3,-5708 14,-8858 11,-5203 3,-10602 5,7648.303 9,19.545 9,873.6 20,7632 7,1.733 9,,
226,87,Fr,0.0,1-, 27.5205,49 s 1 , β- : 100.00 % ,3853 7,-1227 12,-2249 12,4371 13,-7.1E+3 3,-1.02E+4 3,-2544 7,-7448 6,7648.38 3,21.09 3,769 8,6303 13,,,
225,86,Rn,0.0,7/2-, 26.5341,4.66 m 4 , β- : 100.00 % ,2714 16,-3.9E+3 3,-4.9E+3 3,3982 15,-8.0E+3 3,-1.066E+4 20,-3286 16,-7991 11,7654.36 5,21.81 5,938 11,8466 25,,,
224,85,At, , , 27.7110,1.3 m +23-43 , β- : 100.00 % ,5266 24,-2.20E+3 20,-3.22E+3 20,3.79E+3 3,-9.1E+3 4,-1.17E+4 4,-750 24,-4804 22,7650.73 10,22.70 10,8.4E+2 11,6.66E+3 20,,,
223,84,Po,0.0, , 27.0790,> 300 ns, β- : 100.00 % ,3.65E+3 20,-5.1E+3 4,-6.1E+3 4,3.48E+3 20,,,-1.95E+3 20,-5.85E+3 20,7655.0 10,20.8 10,8.8E+2 19,8.9E+3 4,,,
222,83,Bi,0.0, , 28.7290,> 300 ns, β- : 100.00 % ,6.2E+3 3,,,3.4E+3 4,,,9.E+2 3,-2.7E+3 3,7649.0 10,19.5 10,7.E+2 3,,,,
238,98,Cf,0.0,0+, 57.2780,21.1 ms 13 , SF > 95.00 %  α < 5.00 % ,,3.1E+3 4,2.0E+3 4,8.7E+3 3,7.8E+3 3,7.E+2 3,,,7509.0 10,4.7 10,9.1E+2 21,3.2E+3 4,,,
237,97,Bk,0.0, , 53.1880,≈ 1 m, α ?   ε ?  ,-4.75E+3 24,3.94E+3 24,2.92E+3 24,8.4E+3 5,6.62E+3 23,0 AP,,,7527.0 10,6.4 10,7.E+2 3,1.96E+3 23,,,
236,96,Cm,0.0,0+, 47.8550, , α    ε   ,-5.7E+3 4,1.81E+3 11,7.9E+2 11,8.25E+3 20,4953 18,-1.62E+3 3,-1.29E+4 4,-2.174E+4 14,7550.30 8,7.79 8,8.2E+2 12,4.06E+3 6,45,45,
235,95,Am,0.0,5/2-, 44.6254,10.3 m 6 , ε : 99.60 %  α : 0.40 % ,-3.41E+3 21,2.44E+3 6,1.42E+3 6,7.91E+3 17,3.58E+3 5,-2.62E+3 5,-1.017E+4 6,-1.881E+4 9,7565.15 22,9.14 22,6.3E+2 12,3.01E+3 5,,,
234,94,Pu,0.0,0+, 40.3499,8.8 h 1 , ε ≈ 94.00 %  α ≈ 6.00 % ,-4.11E+3 16,395 11,-627 11,7.77E+3 5,2205 7,-3858 7,-1.098E+4 10,-1.91E+4 3,7584.60 3,10.91 3,7.7E+2 3,4.89E+3 5,4170 LT,,
233,93,Np,0.0,(5/2+), 37.9485,36.2 m 1 , ε : 100.00 %  α ≤ 1.0E-3 % ,-2.10E+3 7,1.03E+3 5,0 AP,7.48E+3 11,4.6E+2 5,-5.29E+3 5,-8.49E+3 5,-1.650E+4 6,7596.18 22,11.91 22,6.7E+2 4,3.95E+3 5,34.4 3,,
232,92,U,0.0,0+, 34.6095,68.9 y 4 , α : 100.00 %  24Ne : 9E-10 %  SF : 3E-12 % ,-2.75E+3 10,-1337 7,-2359 7,7268 3,-837.2 22,-6495.3 12,-9.09E+3 5,-1.677E+4 5,7611.897 8,13.794 8,753.0 22,6103.8 20,47.573 8,47.573 8,628.965 8
231,91,Pa,0.0,3/2-, 33.4244,3.276×10+4 y 11 , α : 100.00 %  SF < 3E-10 % ,-381.6 20,-391.5 15,-1413.5 15,6821 3,-2338 13,-7703 16,-6262 5,-13929 6,7618.426 8,16.039 8,636 4,4727.2 15,9.206 25,,
229,89,Ac,0.0,(3/2+), 30.6899,62.7 m 5 , β- : 100.00 % ,1104 12,-1872 20,-2894 20,6276 12,-4978 13,-9983 14,-4152 12,-11258 12,7633.24 5,19.83 5,677 12,5539 12,7.0 5,,
228,88,Ra,0.0,0+, 28.9402,5.75 y 3 , β- : 100.00 % ,45.5 6,-4444 7,-5466 7,6308.8 23,-6303 18,-11235 14,-4980.6 23,-11512 4,7642.428 9,20.477 9,930 8,8031 6,63.823 20,63.823 20,537.50 4
227,87,Fr,0.0,1/2+, 29.6824,2.47 m 3 , β- : 100.00 % ,2505 6,-3203 15,-4225 15,5909 9,-7.8E+3 3,-1.22E+4 3,-2057 6,-8453 6,7640.71 3,22.83 3,770 6,6354 12,2.74 4,,
226,86,Rn,0.0,0+, 28.7471,7.4 m 1 , β- : 100.00 % ,1227 12,-5.9E+3 3,-6.9E+3 3,5858 15,-8.8E+3 4,-1.31E+4 3,-3145 16,-9144 15,7646.41 5,22.81 5,963 12,8.9E+3 3,,,
